,h1n1_vaccine,seasonal_vaccine,age_group,sex,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,behavioral_outside_home,chronic_med_condition,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,education,income_poverty,employment_status
12371,0,0,0,1,2,2,1,1,0,0,4,4,4,4,4,1,3,1,1
12372,1,1,2,0,3,2,1,0,0,0,5,2,1,4,5,1,3,2,1
12373,0,0,0,1,2,2,1,0,0,1,5,2,5,2,1,5,2,1,1
12374,0,0,3,0,2,1,1,1,0,0,4,2,2,4,2,2,2,1,2
12375,1,1,3,0,1,2,0,0,0,0,5,2,4,5,4,1,3,1,1
12376,0,0,4,1,1,1,1,1,1,0,2,3,2,2,3,2,3,1,2
12377,0,1,3,1,2,0,1,1,1,0,3,1,1,5,4,1,1,0,2
12378,0,0,4,1,1,2,0,0,0,0,4,2,1,4,1,1,2,1,2
12379,0,0,3,1,2,2,1,0,0,0,4,2,4,4,2,4,2,1,1
12380,0,0,2,1,2,1,1,0,0,0,4,4,1,4,4,1,2,1,1
12381,0,0,2,1,3,1,1,1,1,1,5,2,4,4,2,2,2,1,1
12382,0,1,2,1,2,1,1,1,1,1,4,2,4,4,4,4,2,1,1
12383,0,0,4,0,0,1,1,0,0,0,4,1,1,4,1,1,3,1,2
12384,0,1,4,1,1,0,0,0,0,0,3,5,5,5,5,2,0,1,2
12385,0,0,0,0,0,2,1,0,0,0,2,1,1,4,2,1,1,0,1
12386,0,0,1,1,2,2,1,0,0,0,5,4,2,5,2,2,3,1,1
12387,0,0,4,1,3,2,1,1,0,0,3,1,4,3,3,2,3,2,1
12388,1,1,4,0,2,2,1,0,0,0,4,2,2,4,4,2,2,2,2
12389,0,0,0,0,2,1,0,0,0,0,4,4,4,5,4,4,1,1,0
12390,1,1,2,1,3,2,1,0,0,0,5,4,5,5,4,2,3,2,1
12391,1,1,2,0,1,2,1,1,0,0,4,2,2,4,4,4,3,2,1
12392,1,0,0,1,2,2,0,0,0,0,4,4,2,4,4,2,2,2,1
12393,0,0,2,0,0,1,0,0,0,1,4,1,1,4,1,1,2,1,2
12394,1,1,1,1,1,2,1,1,0,0,4,4,1,4,4,1,3,2,1
12395,0,1,3,0,1,1,1,0,1,0,4,2,1,5,2,1,2,2,1
12396,0,0,3,1,2,1,0,1,0,1,4,4,1,5,5,1,3,1,2
12397,1,1,3,0,3,1,1,1,1,1,5,4,4,5,4,4,1,1,2
12398,0,1,4,1,2,1,1,0,0,1,3,1,1,5,1,1,2,1,2
12399,0,1,4,0,3,1,1,0,0,1,4,1,2,5,4,1,3,1,2
12400,0,0,0,0,2,1,1,1,1,0,3,1,2,4,1,1,1,0,1
12401,0,0,2,1,0,0,0,1,1,1,4,5,1,4,1,1,1,0,1
12402,0,0,2,0,2,1,0,1,1,0,5,1,5,5,1,5,2,1,2
12403,1,1,3,1,3,2,0,0,0,0,5,5,1,5,5,1,3,1,1
12404,0,0,3,1,1,2,0,0,0,0,4,2,2,4,2,1,2,1,1
12405,0,1,4,1,1,2,0,1,1,0,4,1,1,1,1,1,1,1,2
12406,1,1,3,0,2,1,1,1,1,1,4,2,2,5,2,2,2,1,2
12407,0,0,0,0,1,1,1,1,1,0,4,2,2,4,2,4,1,0,0
12408,0,0,2,1,2,1,0,0,0,1,4,4,4,4,4,2,3,2,1
12409,0,0,2,1,3,1,1,0,0,0,4,2,4,4,2,2,1,2,1
12410,0,1,3,1,2,2,1,0,1,0,5,2,2,4,4,2,3,2,1
12411,0,1,3,0,1,2,1,0,0,0,4,1,1,5,1,1,1,1,1
12412,0,1,2,0,0,1,1,1,0,0,2,1,5,1,2,1,3,1,2
12413,1,1,4,0,2,1,0,0,0,1,4,4,1,5,4,1,1,1,2
12414,0,0,4,1,2,2,1,0,0,1,2,1,5,2,1,4,2,1,2
12415,0,0,2,1,3,1,1,1,1,1,5,5,5,5,5,1,1,1,1
12416,1,1,4,1,3,1,1,1,0,0,5,4,1,5,4,2,0,1,2
12417,0,0,0,0,2,1,1,0,0,0,3,2,4,2,1,4,2,2,2
12418,0,0,3,1,1,2,1,0,0,0,4,1,2,4,2,2,3,2,2
12419,0,0,3,0,0,1,0,0,0,0,4,1,1,4,1,1,3,1,2
12420,0,0,0,0,1,1,1,0,0,1,4,1,2,4,2,1,2,2,2
12421,0,0,1,1,1,1,1,0,0,0,4,1,4,2,1,4,3,2,1
12422,1,1,4,1,3,0,1,1,1,1,5,2,4,5,4,4,0,0,2
12423,0,0,1,0,1,1,1,1,0,0,1,1,1,2,1,1,2,1,0
12424,0,0,0,1,2,1,1,0,0,0,4,2,4,4,4,2,3,1,1
12425,0,1,4,1,1,1,1,1,0,0,4,1,1,5,2,2,0,1,2
12426,1,1,4,0,3,1,1,0,0,1,5,4,2,5,4,1,3,2,2
12427,0,0,2,1,2,1,0,0,0,0,5,2,2,5,2,2,3,1,1
12428,0,0,3,0,1,2,1,0,0,0,4,2,2,4,2,2,1,1,0
12429,0,1,3,1,3,2,1,0,0,0,5,4,1,4,5,1,3,1,2
12430,1,0,0,1,2,1,1,0,0,0,4,4,5,2,2,2,3,1,1
12431,0,0,0,0,2,2,1,0,0,0,4,2,4,5,2,2,2,0,2
12432,1,1,2,0,2,1,1,0,0,1,4,4,4,5,4,1,3,2,1
12433,0,0,3,1,2,2,1,0,0,0,4,1,1,4,2,2,3,2,1
12434,0,0,4,1,2,1,1,0,0,0,3,2,2,5,2,2,3,2,2
12435,0,1,4,1,3,2,1,1,1,1,4,4,2,4,4,4,1,1,1
12436,0,0,3,0,2,1,1,0,0,0,4,2,2,4,2,1,2,1,2
12437,0,1,3,0,1,1,1,1,1,0,4,1,2,4,2,2,3,2,1
12438,0,0,3,1,2,1,1,0,0,0,4,2,2,4,2,4,3,2,1
12439,0,0,1,0,1,2,0,0,0,0,3,2,5,4,2,4,3,2,1
12440,0,1,4,0,2,1,1,1,0,1,4,2,4,5,4,1,1,1,2
12441,1,1,4,1,2,0,1,0,1,0,4,2,1,4,2,1,1,1,2
12442,1,0,3,1,3,1,1,0,0,1,5,5,5,5,4,4,3,1,1
12443,0,0,4,0,2,1,1,1,1,1,4,2,2,4,1,1,2,1,1
12444,0,1,2,1,1,1,1,0,0,1,4,1,1,5,2,1,1,1,1
12445,0,1,4,0,2,1,1,0,0,0,5,1,4,4,4,1,1,1,2
12446,0,0,4,1,1,2,0,0,0,0,1,1,5,1,1,5,2,1,2
12447,0,1,4,1,2,1,1,0,0,0,4,2,4,5,4,4,3,1,2
12448,0,1,4,1,3,1,1,1,1,1,5,4,4,5,5,1,1,0,2
12449,0,1,4,0,2,1,0,1,1,1,4,1,1,5,4,5,0,1,2
12450,1,1,4,1,2,1,1,1,1,1,4,4,4,2,4,2,1,0,2
12451,0,0,0,0,1,1,0,0,0,0,3,2,1,2,2,1,3,1,1
12452,0,0,3,0,1,1,1,1,1,0,4,2,2,4,2,1,2,1,2
12453,0,0,0,0,1,1,1,0,0,0,5,1,4,5,1,4,3,2,1
12454,0,0,2,0,0,1,1,1,0,0,3,2,1,4,2,4,1,1,1
12455,0,0,4,0,2,1,1,1,1,1,4,2,1,5,4,1,2,1,1
12456,0,0,3,0,2,2,1,0,1,1,4,4,4,4,4,1,1,1,1
12457,0,0,3,0,1,2,1,0,0,0,5,1,1,4,2,1,2,1,0
12458,1,0,1,0,1,2,1,0,0,0,4,2,1,4,1,1,3,1,1
12459,0,1,0,1,2,2,1,0,0,0,5,4,2,5,4,1,2,1,2
12460,0,0,3,1,2,1,1,0,0,0,5,4,4,5,4,4,3,1,1
12461,0,0,1,0,1,1,1,0,0,0,4,2,2,4,2,1,1,2,1
12462,0,0,1,1,2,1,1,1,0,1,4,4,4,4,4,4,0,0,2
12463,0,1,2,1,3,1,1,1,1,0,2,1,5,5,5,4,1,0,1
12464,1,0,0,0,3,2,1,1,1,1,4,5,4,4,5,2,1,0,2
12465,0,0,0,1,1,1,1,0,0,0,4,1,2,4,1,1,3,2,1
12466,0,0,2,1,0,1,0,0,0,0,4,2,2,2,2,5,2,2,2
12467,0,0,0,1,1,1,1,0,0,0,4,2,2,4,4,2,3,1,1
12468,0,1,4,1,2,2,1,1,1,1,5,4,4,5,5,4,1,1,2
12469,1,0,3,1,1,1,1,0,0,0,2,1,5,2,1,2,1,1,1
12470,1,1,0,1,2,1,0,1,1,0,4,2,2,4,2,2,2,1,2
12471,0,1,2,0,0,1,1,1,1,0,2,1,1,2,2,4,1,1,1
12472,0,1,2,0,3,1,1,1,1,1,5,4,5,5,4,2,0,0,2
12473,0,1,0,1,2,1,1,0,0,1,2,2,4,4,4,4,0,1,1
12474,0,1,4,1,3,2,1,1,0,1,4,4,5,5,5,4,2,1,1
12475,0,1,4,1,1,1,1,1,1,1,4,1,1,5,2,1,1,1,2
12476,0,1,4,0,1,1,0,0,0,0,5,1,1,5,4,1,3,1,2
12477,0,0,4,0,2,1,0,0,0,0,4,4,1,4,1,2,2,0,2
12478,0,0,2,0,0,1,1,0,0,0,3,1,1,3,1,1,1,1,1
12479,0,0,2,0,2,1,1,1,0,0,4,2,2,5,4,2,1,1,1
12480,1,1,0,0,0,2,0,0,0,1,5,1,1,4,2,1,3,2,2
12481,0,1,1,1,1,2,1,1,0,0,5,5,4,5,4,2,3,1,1
12482,0,0,2,0,1,1,0,0,0,0,4,1,1,4,1,1,1,2,1
12483,1,0,2,0,1,1,0,0,0,0,4,1,2,4,1,1,3,2,1
12484,0,0,0,0,1,1,0,0,0,0,4,1,1,4,1,1,2,2,2
12485,0,1,3,0,2,1,1,1,0,1,4,2,4,5,4,1,1,2,2
12486,0,0,1,0,0,1,0,0,0,0,4,1,1,2,1,1,2,2,1
12487,0,0,4,1,0,1,1,0,0,0,1,1,5,1,1,5,2,2,2
12488,0,0,2,0,0,2,0,0,0,0,4,1,5,4,1,5,3,1,1
12489,0,0,2,1,1,2,1,0,0,0,4,2,2,2,2,1,2,1,1
12490,0,0,2,1,1,1,1,0,0,1,3,1,2,4,1,2,2,2,1
12491,0,1,3,1,2,1,1,1,1,0,5,1,1,5,1,1,3,2,1
12492,0,0,3,1,2,1,1,1,1,0,1,1,2,1,1,1,1,1,1
12493,0,0,2,1,3,1,1,1,1,0,4,2,4,4,2,2,2,1,1
12494,1,0,0,1,1,1,0,0,0,1,5,1,1,4,4,2,0,0,1
12495,0,0,0,0,2,1,1,1,1,0,5,4,4,5,4,4,0,1,2
12496,0,1,2,0,2,2,1,0,0,0,5,2,2,5,2,4,3,2,1
12497,0,0,0,1,2,1,1,1,1,0,3,4,4,3,4,2,3,1,2
12498,0,1,4,1,0,2,1,0,0,1,3,1,2,5,5,1,1,1,2
12499,0,0,2,1,2,2,1,0,0,0,2,2,2,2,2,2,3,2,2
12500,0,1,2,1,2,1,1,0,0,0,5,2,1,5,2,2,3,2,1
12501,0,1,4,1,0,2,1,0,0,1,5,1,4,4,1,1,3,1,2
12502,0,0,4,0,2,0,1,1,1,1,4,3,2,4,4,4,0,0,2
12503,0,0,2,0,2,2,1,0,0,0,5,1,4,2,1,2,3,1,1
12504,1,1,2,1,3,2,1,1,0,1,5,4,4,5,4,2,2,1,1
12505,0,1,3,1,2,1,1,0,1,1,4,1,5,4,2,2,3,1,1
12506,0,1,3,1,2,1,1,0,0,0,4,1,2,5,1,1,3,1,1
12507,0,0,0,0,3,0,0,0,0,0,4,2,5,5,5,4,1,1,1
12508,0,0,0,0,2,1,1,0,0,0,4,1,2,4,1,4,3,2,1
12509,0,1,1,0,1,1,1,0,0,0,4,1,1,5,2,1,3,2,1
12510,0,0,1,1,0,2,0,0,0,1,4,2,2,2,2,5,2,1,1
12511,0,1,0,1,1,2,0,0,0,0,4,2,2,4,4,2,2,1,2
12512,1,1,2,1,2,2,1,0,0,0,5,4,4,4,4,2,3,2,1
12513,0,0,0,0,3,0,1,1,1,0,3,2,2,4,4,1,1,1,1
12514,0,1,1,1,0,2,0,0,0,0,4,1,2,4,1,2,3,2,1
12515,0,0,3,1,1,1,1,0,0,0,4,2,2,5,1,1,1,1,1
12516,0,1,3,1,0,2,1,1,1,1,4,1,1,4,4,1,2,1,1
12517,0,0,2,1,0,1,0,0,0,0,1,1,5,2,1,4,1,1,2
12518,0,0,2,1,0,1,1,0,0,0,3,3,1,3,3,1,0,1,2
12519,1,1,4,1,3,2,1,1,1,0,5,5,2,5,4,5,1,1,2
12520,1,1,0,0,1,1,1,0,0,1,4,2,2,4,2,2,3,0,2
12521,0,0,1,1,2,2,0,0,0,0,5,4,4,5,4,2,3,2,2
12522,0,1,4,0,2,2,1,0,0,1,4,2,4,5,2,1,3,2,1
12523,0,0,0,1,3,2,1,1,1,0,5,5,5,5,5,5,2,2,2
12524,0,0,0,1,0,2,1,0,0,0,4,2,2,5,2,4,3,1,2
12525,0,0,3,0,2,1,1,0,0,0,4,2,2,4,2,2,2,1,2
12526,0,0,0,0,3,1,1,0,0,0,4,2,2,4,1,2,1,0,1
12527,0,1,4,1,3,2,1,0,1,1,2,2,2,5,2,1,0,1,1
12528,0,1,1,0,3,1,1,1,1,0,5,4,4,5,4,4,3,1,0
12529,0,1,3,1,3,1,1,0,1,0,4,1,2,4,4,4,3,1,1
12530,1,1,2,1,3,1,1,1,1,0,5,4,2,5,2,2,1,0,0
12531,1,1,2,0,3,0,1,0,1,1,5,4,4,5,5,5,1,0,2
12532,1,0,0,1,2,2,0,0,0,0,4,4,4,4,4,4,2,0,2
12533,0,1,3,0,0,2,1,0,1,1,1,1,2,2,2,2,2,1,2
12534,0,0,2,1,2,0,1,1,1,0,4,2,4,5,4,4,2,1,1
12535,1,1,0,1,1,2,1,0,0,0,4,2,2,4,2,2,3,1,0
12536,0,1,4,1,2,1,1,0,0,0,4,2,4,4,4,4,3,1,2
12537,0,1,1,1,2,1,1,1,0,0,4,2,4,4,1,1,3,1,1
12538,0,0,4,1,3,1,1,1,1,0,5,4,4,5,4,4,1,1,2
12539,0,1,4,1,2,2,1,1,1,0,4,2,5,5,5,1,3,1,2
12540,1,1,3,1,2,2,1,1,1,1,4,1,2,5,4,4,3,1,1
12541,0,0,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2
12542,0,1,0,0,2,2,1,1,1,0,4,4,2,4,4,4,2,2,1
12543,0,0,3,0,1,2,0,0,0,1,5,2,2,4,2,1,2,1,2
12544,0,0,0,0,0,1,0,0,0,0,3,2,2,3,2,1,1,0,1
12545,0,0,0,1,3,2,1,0,0,0,3,2,4,3,4,2,1,1,1
12546,0,0,2,1,2,1,1,1,0,0,4,2,4,2,2,5,1,0,1
12547,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,3,1,1
12548,0,1,4,1,2,1,1,1,1,0,5,2,2,5,2,2,1,2,1
12549,0,0,0,1,1,1,0,0,0,0,3,3,1,3,3,1,3,2,1
12550,0,0,2,0,1,1,1,0,0,0,5,4,1,4,2,1,1,2,1
12551,1,1,2,0,2,1,1,0,0,1,4,4,4,4,4,4,2,2,1
12552,0,1,4,0,3,1,1,0,0,1,4,4,4,5,5,1,3,1,1
12553,0,1,4,1,1,1,0,0,0,1,3,1,2,4,2,1,3,1,2
12554,0,1,2,1,2,2,1,0,0,0,4,2,2,4,2,1,3,2,1
12555,0,1,4,1,2,2,1,0,0,1,5,1,1,4,4,4,0,1,2
12556,1,1,3,1,2,2,0,0,0,1,4,4,1,4,5,2,1,1,1
12557,0,0,3,1,2,2,1,1,1,0,4,2,2,4,2,2,2,1,2
12558,0,1,0,1,1,1,1,0,0,0,3,4,2,4,4,1,3,1,1
12559,1,1,3,0,3,2,1,1,0,0,5,4,5,5,5,1,3,1,1
12560,0,0,3,0,0,1,1,0,0,0,3,1,4,4,1,1,2,1,2
12561,1,1,2,1,2,1,1,0,0,0,4,4,4,5,4,4,2,1,1
12562,0,0,2,0,1,0,1,0,1,0,3,2,4,3,2,4,0,1,2
12563,0,0,2,0,1,1,1,0,0,0,1,1,1,1,1,1,1,2,1
12564,0,1,2,1,3,1,1,0,0,0,3,2,4,3,2,2,3,1,1
12565,0,0,3,1,2,1,0,1,1,0,4,1,2,4,1,2,0,1,2
12566,0,1,0,1,1,2,1,1,0,0,5,2,1,4,4,4,1,1,2
12567,1,1,0,0,1,1,1,0,0,0,3,1,1,4,1,1,2,2,1
12568,0,0,2,0,0,2,1,0,0,0,1,1,4,2,1,2,3,2,1
12569,1,0,0,1,0,1,1,0,0,1,5,2,4,4,4,2,1,2,1
12570,0,0,3,1,3,2,1,0,0,0,5,4,4,4,4,2,1,1,1
12571,0,1,2,1,1,1,1,0,1,0,2,1,1,4,4,4,2,1,1
12572,0,1,4,1,1,1,0,0,0,0,4,2,2,5,4,2,1,1,2
12573,0,0,4,0,0,0,0,0,0,1,3,3,1,4,3,1,0,1,1
12574,0,1,4,1,1,2,1,1,1,0,4,2,2,4,4,2,3,1,2
12575,0,0,0,1,2,2,1,1,1,0,5,1,2,5,2,1,2,1,2
12576,0,1,2,1,2,1,0,1,0,1,4,4,4,5,5,2,3,1,1
12577,0,1,2,1,3,2,1,1,1,1,5,4,4,5,4,4,2,1,1
12578,0,0,0,1,1,1,1,1,1,0,2,2,4,5,2,4,2,1,1
12579,0,0,1,1,2,2,1,1,0,0,3,4,1,5,4,1,3,2,2
12580,1,1,1,1,1,2,1,0,0,0,4,4,2,4,4,1,1,1,1
12581,0,0,2,1,3,2,1,0,1,0,2,1,1,4,5,1,0,0,1
12582,0,0,4,1,1,1,0,0,0,1,4,4,2,4,2,2,2,0,2
12583,0,0,1,1,0,2,1,0,0,0,1,1,1,1,1,1,1,0,2
12584,0,1,4,1,2,1,1,0,0,0,3,2,2,4,2,1,1,1,2
12585,0,0,2,1,2,1,1,0,0,0,4,2,2,4,2,2,3,2,1
12586,0,0,3,0,1,2,1,1,1,0,5,1,1,4,2,1,3,2,1
12587,0,0,1,0,1,1,0,0,0,0,4,2,2,4,4,4,2,1,1
12588,0,1,4,0,1,0,1,1,0,0,4,4,4,4,4,2,1,1,2
12589,0,1,4,0,2,2,1,1,1,0,2,2,2,4,4,2,2,1,2
12590,0,0,2,1,2,2,1,1,0,1,5,1,2,4,1,1,3,1,1
12591,0,1,0,0,2,1,1,1,0,1,4,2,4,4,4,1,3,2,1
12592,0,0,2,0,1,2,0,0,0,0,2,2,2,2,2,2,3,2,1
12593,0,0,3,1,2,1,1,0,0,0,5,2,1,5,4,1,2,1,1
12594,1,1,1,1,2,2,1,1,0,0,5,4,2,5,4,2,3,2,1
12595,0,0,3,0,1,1,0,0,0,1,5,1,1,1,1,1,0,0,2
12596,0,1,4,0,2,1,1,1,1,1,4,2,2,5,4,2,3,1,2
12597,0,0,4,1,3,0,1,1,0,0,5,5,5,5,5,5,0,0,1
12598,0,1,4,1,3,1,1,0,0,1,4,2,4,4,4,1,2,1,2
12599,0,1,0,0,1,2,1,1,0,1,5,2,2,5,4,1,3,2,1
12600,0,1,2,1,2,1,1,0,0,0,5,2,2,5,2,2,2,2,1
12601,0,0,2,0,2,1,1,0,1,0,5,2,2,4,4,2,2,1,1
12602,1,1,3,1,2,2,0,0,0,0,5,2,4,5,4,2,3,2,1
12603,0,1,2,1,3,1,1,1,1,1,4,5,5,4,5,4,3,1,2
12604,0,0,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,1
12605,0,0,2,1,1,1,1,0,0,0,5,2,1,4,2,1,3,2,1
12606,0,0,2,0,1,1,1,1,0,0,4,1,2,4,4,2,2,1,1
12607,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,4,2,2,1
12608,1,1,2,1,2,1,1,1,0,1,5,4,4,5,4,1,3,2,1
12609,0,0,3,1,2,1,1,1,0,0,4,4,4,4,2,4,3,1,1
12610,0,0,1,0,1,1,1,0,0,0,4,2,2,4,2,4,2,1,1
12611,0,1,3,1,2,1,1,0,0,0,3,1,2,5,2,1,2,1,1
12612,0,0,0,1,2,0,1,1,1,0,4,1,2,4,1,2,2,1,2
12613,1,1,4,0,2,2,1,0,0,0,4,1,2,4,4,1,1,1,1
12614,1,1,1,1,3,2,1,1,1,0,5,4,1,4,4,1,3,2,1
12615,1,1,4,0,3,0,0,1,0,1,5,4,2,4,4,4,0,0,2
12616,0,0,1,0,0,1,1,1,0,0,3,3,1,3,3,1,3,1,1
12617,0,0,1,0,2,1,1,0,0,0,2,2,5,2,4,4,0,1,1
12618,0,1,3,0,0,2,0,0,0,0,4,1,1,1,1,1,3,2,1
12619,0,0,0,0,2,2,0,0,0,0,4,2,2,5,2,2,2,1,2
12620,0,0,4,1,2,0,1,1,0,1,4,2,4,4,2,5,2,2,1
12621,1,1,0,0,0,1,0,0,0,0,4,4,1,4,4,1,2,2,2
12622,0,0,2,1,1,2,1,0,0,1,5,2,1,2,2,2,3,2,2
12623,0,1,0,0,0,0,1,1,0,0,3,3,1,4,5,2,1,1,1
12624,0,1,3,0,2,1,1,0,0,1,5,2,1,5,2,4,3,2,1
12625,1,0,3,1,1,1,1,1,1,1,4,1,1,5,1,1,1,1,1
12626,0,1,4,0,2,0,1,1,1,0,4,4,1,4,4,1,1,0,2
12627,0,0,4,1,0,2,1,0,0,0,3,1,2,3,1,2,2,2,1
12628,0,0,1,0,2,0,0,0,0,0,1,1,2,1,1,1,0,1,1
12629,0,0,1,0,2,2,1,0,0,0,4,1,2,2,2,5,3,2,1
12630,0,0,0,0,1,1,0,0,0,0,3,2,5,2,4,2,1,1,1
12631,0,1,4,1,2,2,1,1,1,0,5,1,1,5,4,1,1,1,2
12632,0,1,3,1,1,1,1,0,0,1,3,2,4,4,2,2,3,2,1
12633,0,0,3,1,1,1,1,0,0,0,4,2,2,4,2,4,3,2,1
12634,1,1,3,1,2,2,1,0,0,0,4,4,1,4,1,1,3,2,1
12635,0,1,3,0,2,1,0,0,0,1,4,4,1,5,4,2,0,1,1
12636,0,1,3,1,0,2,1,0,0,1,4,1,5,2,2,2,2,1,1
12637,0,1,4,1,3,2,0,0,0,1,4,2,4,4,2,1,2,1,2
12638,0,1,3,0,1,2,0,0,0,0,5,1,2,5,4,1,3,2,1
12639,0,1,3,1,2,1,1,1,0,1,5,4,1,4,5,2,3,1,2
12640,0,1,3,1,2,2,1,0,0,0,4,5,4,4,5,1,2,2,1
12641,0,0,3,0,0,0,0,0,0,0,3,1,4,2,1,1,2,1,1
12642,0,0,0,1,2,0,1,1,1,0,4,2,1,4,2,1,1,0,1
12643,0,0,4,0,2,1,1,1,1,0,4,2,2,4,2,4,1,1,2
12644,0,1,1,0,1,1,1,0,1,0,4,2,1,4,4,1,2,2,1
12645,0,1,4,1,3,2,1,1,0,0,4,2,2,5,4,1,3,1,2
12646,0,1,4,1,1,2,1,1,0,0,5,2,1,5,2,1,1,1,2
12647,1,1,3,1,0,2,0,0,0,1,5,4,2,5,4,1,3,2,1
12648,1,1,0,1,0,1,0,0,0,1,2,2,4,5,1,4,2,1,2
12649,0,1,4,1,0,1,1,0,0,0,3,1,1,5,3,1,0,1,2
12650,0,1,4,0,0,0,0,0,0,1,5,1,2,3,1,1,3,1,2
12651,0,0,1,0,1,1,0,0,0,1,4,2,2,5,4,4,3,2,1
12652,0,1,4,1,1,2,0,0,0,1,3,2,1,3,3,1,3,1,2
12653,0,1,4,0,0,0,1,0,1,0,4,1,2,4,1,2,0,0,2
12654,0,1,4,1,0,1,1,1,1,1,4,1,1,5,2,1,1,1,2
12655,0,1,4,1,2,0,1,1,1,0,3,1,2,4,2,4,2,1,0
12656,0,0,3,0,2,1,1,0,0,0,4,2,2,5,4,4,2,1,1
12657,0,0,3,0,2,1,0,0,0,0,4,1,1,4,1,1,2,2,1
12658,0,0,1,1,2,2,1,0,0,0,5,1,2,5,2,1,2,2,1
12659,0,1,2,1,1,2,1,0,0,0,4,2,2,5,2,1,3,2,2
12660,0,0,0,0,1,2,1,1,1,0,2,2,1,4,1,1,1,0,2
12661,0,1,3,1,2,2,1,0,0,0,5,2,2,4,4,1,2,2,1
12662,0,0,1,1,2,1,1,1,1,1,4,2,2,4,2,4,2,1,2
12663,0,1,1,1,2,2,1,0,0,0,4,4,4,5,5,1,2,2,1
12664,0,0,1,0,1,1,0,1,1,0,4,1,1,2,1,1,3,2,1
12665,1,1,1,1,3,2,1,1,0,0,5,4,1,4,4,2,3,2,2
12666,1,1,3,1,2,2,1,1,0,1,4,4,2,4,4,4,3,2,2
12667,0,1,1,1,1,2,1,0,0,0,4,4,2,5,4,2,3,2,1
12668,1,1,0,1,3,2,1,0,0,0,5,4,4,4,4,4,3,1,1
12669,0,0,2,0,3,1,1,0,0,0,3,2,1,3,2,1,2,1,1
12670,1,1,3,0,2,2,1,1,1,1,5,2,5,4,2,4,3,1,2
12671,1,1,0,0,0,2,1,1,1,0,2,4,1,4,5,1,2,1,1
12672,1,1,3,1,2,2,1,0,0,0,4,2,2,5,4,2,2,2,1
12673,0,0,0,1,1,2,1,0,0,0,4,2,1,4,2,1,3,1,1
12674,0,1,0,1,3,1,1,1,0,0,2,2,4,4,5,1,1,2,1
12675,0,0,1,1,1,1,1,1,1,1,3,2,2,2,1,4,0,0,2
12676,0,0,1,0,2,1,1,1,0,0,5,2,4,5,5,1,2,0,0
12677,0,1,1,1,2,2,1,1,0,1,5,2,2,4,2,2,3,2,1
12678,0,1,4,1,1,2,1,0,1,1,3,3,2,5,4,1,3,1,2
12679,1,1,3,1,2,1,1,0,0,0,4,4,4,4,4,2,2,1,1
12680,1,0,1,1,1,1,1,0,0,0,5,2,1,4,2,1,3,2,1
12681,0,0,4,0,1,1,1,0,0,0,4,1,1,4,4,1,3,1,2
12682,1,1,1,1,2,2,1,1,1,0,5,5,1,5,5,1,3,2,1
12683,0,0,1,1,1,1,0,0,0,1,4,2,2,4,2,2,3,2,1
12684,0,0,1,1,1,1,0,1,0,1,5,2,2,4,4,2,0,0,2
12685,1,1,0,0,2,1,0,0,0,0,4,5,2,4,4,1,3,1,1
12686,1,1,1,1,3,1,1,1,1,0,5,5,5,5,5,5,3,1,1
12687,1,1,3,0,1,0,0,0,0,0,1,1,2,5,2,1,1,1,2
12688,0,0,2,0,0,2,0,0,0,0,4,1,1,4,1,1,2,1,2
12689,0,0,3,0,3,1,1,1,1,1,4,2,4,4,2,4,2,0,0
12690,0,1,2,0,2,1,1,1,1,0,3,1,5,4,2,4,3,2,1
12691,1,1,3,1,2,2,1,0,0,0,3,3,2,4,4,2,3,1,1
12692,0,0,4,0,0,0,0,0,0,1,2,5,5,5,4,4,1,1,2
12693,1,0,2,1,3,0,0,0,0,0,3,4,2,4,4,2,0,0,0
12694,0,1,0,0,1,2,0,0,0,0,5,2,2,5,2,1,3,1,1
12695,0,0,2,0,1,1,1,1,1,0,4,1,1,2,1,1,0,1,1
12696,1,1,1,1,2,2,1,0,0,0,4,5,1,4,5,1,3,2,1
12697,0,1,2,1,2,1,1,0,1,1,4,2,1,4,4,2,1,1,0
12698,0,0,0,1,1,1,0,0,0,0,4,2,2,2,2,2,2,1,2
12699,0,1,4,1,1,2,0,1,1,1,4,2,2,4,4,2,3,1,2
12700,0,1,1,1,2,1,1,1,1,0,4,2,2,4,4,2,3,1,1
12701,0,1,2,1,2,2,1,0,0,0,5,4,2,4,4,2,3,2,2
12702,0,0,0,0,1,1,0,0,0,0,4,2,1,4,2,4,2,1,1
12703,1,1,3,0,3,2,1,0,1,0,5,4,2,5,4,2,2,2,1
12704,1,1,0,1,1,2,1,1,1,0,5,5,4,5,5,1,3,2,1
12705,0,0,0,1,1,1,0,0,0,0,5,4,2,5,2,2,1,0,1
12706,0,1,0,1,1,1,1,0,0,0,4,4,4,5,4,1,3,1,1
